,make,model,modelTypeName,color,driveType,price,totalOwners,kilometers,seats,power,batteryCapacity,electricRange,isSuv,metallicColor,airconditioning,parking_sensors,satellite_navigator,cruise_control_adaptive,parking_camera_simple_camera,seat_heaters,driving_assistant,alloy_wheels,electric_mirrors,lane_departure_warning_system,electrically_operated_tailgate,leather_upholstery,emergency_brake_assist,collision_avoidance_system,cruise_control_traditional,parking_assistant,tow_bar,electric_seats_with_memory,heated_steering_wheel,sunroof,sun_hatch_with_panorama,adaptive_headlights,sport_seats,fuel_battery_powered_heater,parking_camera_360-degree_camera,battery_preheating,electric_seats_without_memory,air_suspension,curve_lights,head_up_display,"sport_base,"
75,volkswagen,id4,"Pure Performance 125 kW, akku 52 kWh City 1-omistaja",gray,rwd,41880.0,1,19000.0,5,125.0,52.0,,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,mercedes-benz,eqa,250**LED HIGH PERFORMANCE / KAMERA / NAVI**,white,fwd,49880.0,1,20000.0,5,140.0,66.5,426.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,ford,mustang mach-e,Akku 98kWh A1 RWD 5-ovinen Aut. 282hv | Ada-Vakkari | Vetokoukku | Ratinlämmitys | Nahkasisusta |,black,rwd,61990.0,1,42300.0,5,198.0,98.0,610.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
78,volkswagen,id3,"Pro Business 107 kW, akku 58 kWh WLTP Range 415 Km",white,rwd,33400.0,1,38000.0,5,107.0,58.0,,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,volkswagen,id4,"GTX Dual Motor AWD Business, akku 77 kWh** KORKO ALKAEN 1,95 % TOIMI NOPEASTI 30.9. ASTI  ** *** Korko alk. 1,95% !!! *",other,4wd,54900.0,1,19000.0,5,220.0,77.0,,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,tesla,model 3,Performance Dual Motor AWD 475hv | Refresh| Autopilot | Lasikatto | Ilmalämpöpumppu |,white,4wd,49990.0,1,10000.0,5,349.0,78.75,530.0,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
81,citroen,c4,Full Electric 136 Shine 50 kWh - ** HUD / Adapt.Cruise / Pikalataus / Kaistavahti / 11kW Lataus **,gray,fwd,29800.0,1,14000.0,5,,50.0,,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
82,citroen,e-c4,Full Electric 136 Shine 50 kWh - ** HUD / Adapt.Cruise / Pikalataus / Kaistavahti / 3-Vaihde lataus **,turquoise,fwd,29800.0,1,19000.0,5,,50.0,,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
83,skoda,enyaq,Lähes kaikki varusteet jota autoon uutena sai! Upea yksilö hyvin pidetty alusta alkaen!,gray,rwd,43500.0,1,31000.0,5,,60.0,410.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False
84,jaguar,i-pace,EV400 S + 11Kw Laturi + Nahat + ACC + Navi + Ilmajousitus + Meridian 3D + Kamera + HUD,black,4wd,74700.0,1,5000.0,5,,90.0,,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
85,hyundai,ioniq 5,Electic Drive Long Range 73 kWh 218 hv Aut + Navi + ACC + Kamera + Lämmitettävä ratti+ 2 x Vanteet,white,rwd,47800.0,1,17000.0,5,160.0,77.4,,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
86,volkswagen,id3,"Pro Performance Business 150 kW, akku 58 kWh *** Syyskuun Rahoitusetu 4.99% ",turquoise,rwd,31900.0,1,52000.0,5,150.0,58.0,413.0,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
87,hyundai,ioniq 5,"58kwh *Adapt. Vakkari, Kaistavahti, Liikennemerkkien tunnistin, Peruutuskamera*",gray,rwd,42800.0,1,21000.0,5,,77.4,,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,opel,corsa-e,"SuperRahoitusTarjous 1,95 % !! GS-Line, Keyless-go ,Led ajovalot, 
Automaatti-ilmastointi, 
Lämpöpumppu.",other,fwd,27950.0,1,10545.0,5,100.0,50.0,,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
89,mercedes-benz,eqa,250  *ADVANCED-PAKETTI*ELECTRIC-ART*SUOMI-AUTO*,other,fwd,48900.0,1,13000.0,5,,66.5,,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,hyundai,kona,Akku 64kWh Electric Style 204hv | Adapt. Vakkari | Navigointi | Peruutuskamera | Sähkötoimiset istuimet | HUD |,gray,fwd,35990.0,1,31000.0,5,150.0,64.0,484.0,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
91,fiat,500e,"Icon Cabrio, Glacier Blue ulkoväri La Prima vanteet, 2x renkaat, täyssähkö avoauto",blue,fwd,28700.0,1,15000.0,4,87.0,42.0,320.0,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,skoda,enyaq,,black,rwd,49900.0,2,39000.0,5,150.0,0.0,,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False
93,tesla,model y, Yksityisleasing 699€/kk|Long-Range Dual Motor AWD|Autopilot|Kahdet renkaat|Ratinlämmitin|Lämpöpumppu|,blue,4wd,49490.0,1,43500.0,5,258.0,78.1,505.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False
94,opel,mokka,Executive 136 automaatti 50 kWh / Huippuvarusteet / Adaptiiviset ledit / Adapt.vakkari / Navi / 180-Kamera/,green,fwd,34880.0,1,29900.0,5,,50.0,,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,mercedes-benz,eqa,250 ** Suomi-auto **,white,fwd,45880.0,1,18000.0,5,,66.5,426.0,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
96,skoda,enyaq,80 iV,white,rwd,42990.0,1,87000.0,5,,82.0,500.0,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
97,peugeot,e-2008,,orange,fwd,33800.0,1,16000.0,5,4.0,50.0,,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
98,volkswagen,id4,"Pro Performance Life 150 kW, akku 77 kWh / Vetokoukku / Mukautuva vakkari / Navi / Lämm. ratti",blue,rwd,44990.0,1,59000.0,5,150.0,77.0,,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
99,seat,mii electric,Plus 61 KW (83hv) #1.omistaja #AdaptiivinenVak #Peruutustutka,blue,fwd,17880.0,1,25000.0,4,,0.0,,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,opel,mokka-e,Comfort 136 **SÄHKÖAUTO**,black,fwd,29880.0,1,3000.0,5,,50.0,,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,skoda,citigo,"36,8 kWh 61 kW iV Style - // VAKKARI, LÄMMITETTÄVÄ TUULILASI, BLUETOOTH //",yellow,fwd,18790.0,1,11600.0,5,61.0,36.8,,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,audi,q4 e-tron,35 e-tron -LÄMPÖPUMPPU-MATRIX-PKAMERA,other,rwd,44900.0,1,8000.0,5,125.0,55.0,,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,hyundai,ioniq 5,73 KWH 217HV Style 5d First Edition Launch Pack,other,rwd,48980.0,1,59800.0,5,160.0,77.4,,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,kia,e-niro,*Vaihto *Rahoitus *Takuu,silver,fwd,38990.0,1,50000.0,5,150.0,64.0,470.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5,bmw,ix3,G08 Charged Plus **Panorama-lasikatolla ja vetokoukulla!** / BPS 24kk/40tkm *** Syyskuun Rahoitusetu 4.99% ,white,rwd,54900.0,1,11000.0,5,210.0,80.0,,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
6,hyundai,ioniq 5,"73 kWh 217 hv Style 5d - Bose, peruutuskamera, sähkösäätöinen istuin, LED-valot, nahkaverhoilu - 4,69% korko ja 1000€ S-",other,rwd,43980.0,1,41000.0,5,160.0,77.4,,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,kia,ev6,RWD 58 kWh 170 hv *Esittelyauto nopeaan toimitukseen* *2xRenkaat!*,green,rwd,49900.0,1,9000.0,5,125.0,77.5,,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8,porsche,taycan,"4S 420 kW** HUD, Nelipyöräohjaus, SportCrono,  SportDesign, Porsche  Approved**",black,4wd,99780.0,1,22000.0,5,420.0,79.2,,False,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False
9,tesla,model 3,Long Range,gray,4wd,45900.0,1,68000.0,5,340.0,78.75,,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10,hyundai,ioniq 5,"73 kWh 305 hv AWD Style - 4,69% korko ja 1000€ S-bonusostokirjaus! Etu 30.09.saakka!",other,4wd,52490.0,1,12000.0,5,224.0,77.4,,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,volkswagen,id4,"Pro Performance 150 kW, akku 77 kWh Business",other,rwd,45900.0,1,36600.0,5,150.0,77.0,,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,volkswagen,id3,"1ST Plus 150 kW, akku 58 kWh / Matrix valot / Mukautuva vakkari",turquoise,rwd,34990.0,1,34000.0,5,150.0,58.0,,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,tesla,model 3,Performance Dual Motor AWD // Autopilot // ACC // Navi // Lasikatto // ILP // Premium Audio // LED-ajovalot //,white,4wd,49900.0,1,19000.0,5,349.0,78.75,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
14,kia,ev6,GT-Line RWD 77 kWh 229 hv - /1 Omistaja /Ilmastoidut Penkit /Dynamic LED /Sähköinen takaluukku /HETI TOIMITUKSEEN!,black,rwd,50990.0,1,29000.0,5,168.0,77.5,510.0,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,citroen,e-c4,Full Electric 136 Shine 50kWh Automaatti | Juuri huollettu | Kaistavahti | HUD | Peruutuskamera | ILP | CCS,black,fwd,29990.0,1,15600.0,5,,50.0,310.0,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,mercedes-benz,eqc,400 AMG 4Matic // ALV / Huippuvarusteet //,blue,4wd,65600.0,1,27000.0,5,300.0,80.0,472.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,porsche,taycan,"WLTP 484km, Ilmajouset, Tunnelmavalaistus, Power steering Plus - Korkotarjous 3,99%+kulut",white,rwd,92290.0,1,35000.0,5,300.0,83.0,484.0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18,volvo,xc40,"P8 AWD Business R-Design aut, MYE:1 - Korkokampanja 3.99%+kulut - *SELEKT TAKUU *Light *Seat",black,4wd,51900.0,1,58400.0,5,300.0,78.0,,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
19,mercedes-benz,eqs,580 4Matic Electric Art / Night / designo / Premium Plus-paketti / Hyperscreen / ** 2 vuoden takuu,other,4wd,129800.0,1,34000.0,5,385.0,108.4,679.0,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,True,False,True,False
20,volkswagen,id4,"Pro Performance 1ST 150 kW, akku 77 kWh",blue,rwd,44900.0,1,39000.0,5,150.0,77.0,,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,maxus,euniq,5 Grand Wagon 7 paikkainen  / Hieno / Huippuvarusteet / Lasikatto /,gray,fwd,35900.0,1,12000.0,7,130.0,52.5,260.0,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
22,peugeot,e-2008,Active Pack 50 kWh 136 Autom. / Suomi-auto / Talvirenkaat /,blue,fwd,32900.0,1,1000.0,5,4.0,50.0,,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,polestar,2,"Standard Range Single Motor, 165kW, 64kWh",black,fwd,43900.0,1,17000.0,5,170.0,67.0,,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,porsche,taycan,"* Porsche Approved, Adapt.Cruise, Panorama, Performance Battery+, Lämpöpumppu*",black,rwd,91780.0,1,23000.0,5,300.0,79.2,,False,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
25,volkswagen,id4,"Pro Performance Life 150 kW, akku 77 kWh *Navi, Adap.vak.nop.säädin, Etu-ja takatutkat, Lämpöpumppu*",gray,rwd,37900.0,1,99000.0,5,150.0,77.0,,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,tesla,model 3,"LONG RANGE DUAL AWD *REFRESH* LÄMPÖPUMPPU* PANORAAMA*SÄHKÖLUUKKU* *** * KORKOTARJOUS 4.49 % + kulut *, Bonusturva veloit",white,4wd,44900.0,1,11000.0,5,324.0,78.75,,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,mercedes-benz,eqa,"250 - / 4,9%+kulut / Advanced-paketti / Peruutuskamera / Distronic+ / Kahdet renkaat /",white,fwd,46800.0,1,13000.0,5,140.0,66.5,,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,mercedes-benz,eqa,"250 Distronic / Ajoavustin paketti / Navi / Kahdet renkaat - / 4,9% Korkotarjous! / Kahdet renkaat / Navi / peruutuskame",gray,fwd,55900.0,1,8000.0,5,140.0,66.5,,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,kia,ev6,RWD 58 kWh 170 hv / 1-omisteinen Suomi-Auto / Koukku / Adapt. Vakkari / Upea!,black,rwd,43390.0,1,27000.0,5,,77.5,,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30,hyundai,ioniq 5,"73 kWh 217 hv 5d Style / Kahdet renkaat / BlueLink- etähallinta / - / 4,9% Korkotarjous! / Tehdastakuu / 2x renkaat /",green,rwd,47800.0,1,7000.0,5,160.0,77.4,,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,kia,ev6,"RWD 77 kWh 229 hv, WLTP 510km, Kamera, Adaptiivinen Vakionopeussäädin, Navigointi - Korkotarjous 3,99%+kulut",black,rwd,45890.0,1,75000.0,5,168.0,77.5,510.0,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,citroen,e-spacetourer,Full Electric 136 Shine 75 kWh XL Automaatti,black,fwd,53880.0,1,51000.0,8,,75.0,,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
33,porsche,taycan,4S Cross Turismo,gray,4wd,141792.0,1,3000.0,5,420.0,79.2,,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
34,mercedes-benz,eqc,"400 4Matic AMG / Nahkaverhoilu / Keyless Go / Kattoluukku / 20""alut *** Korkotarjous 4,9% + kulut",gray,4wd,65890.0,1,6000.0,5,300.0,80.0,,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
35,volkswagen,id3,"Pure Performance 110 kW, akku 45 kWh / 1-omisteinen Suomi-auto / Adapt.vakkari / Ilmalämpöpumppu /  /",gray,rwd,27490.0,1,34000.0,5,110.0,42.0,330.0,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,nissan,leaf,e+ 62 kWh N-Connecta LED,white,fwd,31900.0,1,20000.0,5,160.0,62.0,385.0,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,nissan,leaf,e+ N-Connecta 62 kWh LED,gray,fwd,31990.0,1,35000.0,5,,62.0,385.0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
