,id,vehicleType,make,model,modelType,color,colorType,driveType,accessories,price,totalOwners,kilometers,seats,doors,power,batteryCapacity,batteryGuaranteeMonth,batteryGuaranteeKm,electricRange,chargingType,chargingPower,maximumChargingPower
26,13756719,Car,Nissan,Leaf,,Gray,Nonmetallic,Front wheel,"Central locking: Keyless,Power windows,Alloy wheels,Airconditioning: Automatic,Radio,USB,Cruise control: Traditional,Seat heaters,Satellite navigator,Multiactive Steering Wheel,Keyless start,LED-headlights,Parking camera: 360-degree camera,Heated steering wheel",29829.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
27,13756733,Car,Volvo,C40,,Black,Nonmetallic,Four wheel,"Central locking: Keyless,Power windows,Alloy wheels,Airconditioning: Automatic,Bluetooth,Alarm system,Cruise control: Adaptive,Electric seats: With memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Rain Sensor,Sunroof,Keyless start,Electrically operated tailgate,Cargo safety net,LED-headlights,Parking camera: 360-degree camera,Lane departure warning system,Smartphone integration,Adaptive headlights,Collision avoidance system",60900.0,,2000.0,5.0,5.0,300.0,78.0,,160000.0,444.0,CCS,150.0,150.0
28,13756794,Car,Mercedes-Benz,EQS,580 4Matic SUV,Other,Not available,Four wheel,"Airconditioning: Automatic,Leather upholstery,Airbag,Cruise control: Traditional,Parking sensors,Electric mirrors,Satellite navigator,Multiactive Steering Wheel,Parking camera: Simple camera,Air suspension,Tire-pressure monitoring system,Smartphone integration",184790.0,,,,5.0,400.0,0.0,,,,,,
29,13756932,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Radio,USB,Cruise control: Adaptive,Seat heaters,Parking sensors,Multiactive Steering Wheel,Heated windshield,LED-headlights,Parking camera: 360-degree camera,Smartphone integration,Heated steering wheel",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
30,13756958,Car,BMW,i4 M50,,White,Not available,Four wheel,"Two sets of tyres,Airconditioning: Automatic,Airbag,Immobilizer,Cruise control: Adaptive,Seat heaters,Sport base,Sport seats",74580.0,,7000.0,5.0,4.0,400.0,83.0,,,513.0,,,
31,13756979,Car,Kia,EV6,,Black,Not available,Four wheel,"Central locking: Remote control,Airconditioning: Automatic,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Satellite navigator,Rain Sensor,Hands-free kit,Isofix-ready,Auto hold,Keyless start,Ski hatch,Electrically operated tailgate,Folding rear seats",58490.0,,5000.0,5.0,5.0,239.0,77.0,,,460.0,,,
32,13757198,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Airconditioning: Automatic,Radio,USB,Cruise control: Adaptive,Seat heaters,Satellite navigator,Multiactive Steering Wheel,Keyless start,Heated windshield,LED-headlights,Parking camera: 360-degree camera,Smartphone integration,Heated steering wheel",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
33,13757743,Car,Nissan,Leaf,,Other,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,ABS brakes,Airbag,Radio,USB,Seat heaters,Driving assistant,Multiactive Steering Wheel,Curve lights,Auto hold,LED-headlights,Lane departure warning system,Emergency brake assist",29390.0,,1000.0,5.0,,110.0,0.0,,,,,,
34,13758020,Car,Nissan,Ariya,,Gray,Metallic,Front wheel,"Power steering,Central locking: Remote control,Power windows,Alloy wheels,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Immobilizer,Traction control,Cruise control: Adaptive,Electric seats: Without memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Multiactive Steering Wheel,Hands-free kit,Sunroof,Isofix-ready,Auto hold,Keyless start,Heated windshield,Electrically operated tailgate,LED-headlights,Parking Assistant,Parking camera: 360-degree camera,Plug-in charging for hybrid vehicles,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Head-Up display,Smartphone integration,Emergency brake assist,Blind spot sensor,Heated steering wheel,Battery preheating",58790.0,,9000.0,5.0,4.0,,87.0,,,,,,
35,13758238,Car,Skoda,Enyaq,,Other,Metallic,Rear wheel,"Central locking: Keyless,Airconditioning: Automatic,Airbag,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Electrically operated tailgate,Tire-pressure monitoring system,Folding rear seats",60515.0,,,5.0,5.0,150.0,0.0,,,,,135.0,
36,13758339,Car,Citroen,Space Tourer,,White,Nonmetallic,Front wheel,"Central locking: Remote control,Alloy wheels,Airconditioning: Automatic,Leather upholstery,Airbag,Bluetooth,Cruise control: Traditional,Xenon light,Parking sensors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Keyless start",68500.0,,,8.0,5.0,,0.0,,,,,,
37,13758675,Car,Citroen,C4,,Other,Nonmetallic,Front wheel,"Central locking: Remote control,Power windows,Alloy wheels,Airconditioning: Automatic,Airbag,Cruise control: Traditional,Parking sensors,Driving assistant,Fog lights,LED-headlights,Parking camera: Simple camera",43900.0,,,5.0,4.0,,0.0,,,,,,
38,13758805,Car,Ford,Mustang Mach-E,,Other,Metallic,Four wheel,"Central locking: Keyless,Leather upholstery,Airbag,Cruise control: Adaptive,On board computer,Parking sensors,Satellite navigator,Driving assistant,Fog lights,Sunroof,Isofix-ready,Keyless start,Heated windshield,LED-headlights,Parking camera: Simple camera,Lane departure warning system,Emergency brake assist",68900.0,,14000.0,5.0,4.0,258.0,98.0,,,540.0,CCS,150.0,
39,13759173,Car,Peugeot,e-Traveller,,Gray,Nonmetallic,Front wheel,"Two sets of tyres,Airconditioning: Automatic,Leather upholstery,USB,Bluetooth,Satellite navigator,Parking camera: Simple camera",87480.0,,1000.0,8.0,6.0,,75.0,,160000.0,314.0,CCS,100.0,100.0
40,13759264,Car,Nissan,Ariya,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,USB,Bluetooth,Sun hatch: With panorama,Traction control,Cruise control: Traditional,Parking sensors,Fog lights,Rain Sensor,Heated windshield,LED-headlights,Lane departure warning system",61900.0,,,5.0,4.0,,87.0,,160000.0,533.0,CCS,130.0,130.0
41,13759331,Car,Mercedes-Benz,EQA,,Black,Not available,Front wheel,"Airconditioning: Automatic,Immobilizer,Cruise control: Traditional,Parking sensors,Multiactive Steering Wheel,Parking camera: Simple camera",54890.0,,6000.0,5.0,5.0,140.0,66.0,,,426.0,,,
42,13759374,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Central locking: Keyless,Power windows,Alloy wheels,Airconditioning: Automatic,ABS brakes,Airbag,Radio,Bluetooth,Traction control,Cruise control: Traditional,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Hands-free kit,Isofix-ready,Curve lights,Keyless start,Heated windshield,LED-headlights,Parking camera: 360-degree camera,Start-stop system,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Emergency brake assist,Heated steering wheel,Folding rear seats,Battery preheating",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
43,13760823,Car,BMW,i4 M50,,Blue,Not available,Four wheel,"Power windows,Tow bar,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,Cruise control: Adaptive,Parking sensors,Electric mirrors,Satellite navigator,Hands-free kit,Sport base,Isofix-ready,Keyless start,LED-headlights,Sport seats,Parking camera: Simple camera",77480.0,,4000.0,5.0,4.0,400.0,81.0,,,520.0,CCS,350.0,
44,13760936,Car,MG,Marvel R,,White,Nonmetallic,Rear wheel,"Airconditioning: Automatic,USB,Bluetooth,Cruise control: Adaptive,Electric seats: With memory,Seat heaters,Parking sensors,Satellite navigator",43900.0,,1000.0,5.0,5.0,132.0,70.0,,150000.0,402.0,CCS,92.0,92.0
45,13760999,Car,MG,ZS,,White,Nonmetallic,Front wheel,"USB,Bluetooth,Cruise control: Adaptive,Parking sensors,LED-headlights",34900.0,,1000.0,5.0,5.0,115.0,70.0,,150000.0,440.0,CCS,92.0,92.0
46,13761188,Car,Kia,EV6,AWD 77 kWh 325 hv,Other,Metallic,Four wheel,"Central locking: Remote control,Power windows,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,Airbag,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Satellite navigator,Driving assistant,Rain Sensor,Hands-free kit,Isofix-ready,Auto hold,Keyless start,Ski hatch,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Emergency brake assist,Heated steering wheel,Folding rear seats",62900.0,,5000.0,,4.0,,0.0,,,,,,
47,13761225,Car,Volvo,XC40,,Other,Not available,Front wheel,"Central locking: Remote control,Power windows,Alloy wheels,Airconditioning: Automatic,Airbag,Immobilizer,Sun hatch: With panorama,Cruise control: Traditional,Seat heaters,Parking sensors,Electric mirrors,Driving assistant,Fog lights,Rain Sensor,Hands-free kit,Sunroof,Isofix-ready,Electrically operated tailgate,Tire-pressure monitoring system,Lane departure warning system,Emergency brake assist,Collision avoidance system",55250.0,,,,5.0,170.0,0.0,,,,,,
48,13761955,Car,BMW,i4 M50,,Gray,Metallic,Four wheel,"Central locking: Keyless,Power windows,Tow bar,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Service manual: Paper,Radio,Bluetooth,Traction control,Cruise control: Adaptive,Electric seats: With memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Hands-free kit,Sport base,Curve lights,Keyless start,Ski hatch,Electrically operated tailgate,Sport seats,Parking Assistant,Parking camera: 360-degree camera,Start-stop system,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Head-Up display,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system,Heated steering wheel,Folding rear seats,Battery preheating",88900.0,1.0,2800.0,5.0,4.0,400.0,0.0,,,500.0,,,
49,13762669,Car,Nissan,Leaf,,Gray,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29830.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
50,13762679,Car,Nissan,Leaf,,Gray,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29830.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
51,13762702,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
52,13762719,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
53,13762722,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
54,13762769,Car,Nissan,Leaf,,White,Nonmetallic,Front wheel,"Alloy wheels,Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Rain Sensor,Multiactive Steering Wheel,Curve lights,LED-headlights",29390.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
55,13763194,Car,Volvo,XC40,,White,Metallic,Front wheel,"Power steering,Central locking: Remote control,Power windows,ABS brakes,Airbag,Alarm system,Traction control,Cruise control: Adaptive,Electric seats: Without memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Audio input,Hands-free kit,Isofix-ready,Keyless start,Electrically operated tailgate,LED-headlights,Sport seats,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Smartphone integration,Collision avoidance system,Heated steering wheel,Folding rear seats",48890.0,,9000.0,5.0,5.0,,69.0,,,,,,
56,13763211,Car,Hyundai,Ioniq 6,,Blue,Not available,Four wheel,"Power windows,Airconditioning: Automatic,Cruise control: Adaptive,Satellite navigator,Sunroof,Isofix-ready,Electrically operated tailgate,Head-Up display,Folding rear seats",66980.0,,,5.0,4.0,238.0,77.0,,,,,,
57,13763224,Car,Mercedes-Benz,EQS SUV,,Black,Metallic,Four wheel,"Airconditioning: Automatic,Leather upholstery,Sun hatch: With panorama,Cruise control: Adaptive,Parking sensors,Electric mirrors,Satellite navigator,Multiactive Steering Wheel,Sunroof,LED-headlights,Air suspension,Smartphone integration",134890.0,,7000.0,5.0,5.0,265.0,112.0,,,613.0,,,
58,13763227,Car,Mercedes-Benz,EQE,,Gray,Not available,Four wheel,"Tow bar,Leather upholstery,Immobilizer,Cruise control: Adaptive,Electric mirrors,Satellite navigator,Multiactive Steering Wheel,Parking camera: Simple camera,Smartphone integration",99890.0,,5000.0,5.0,5.0,215.0,89.0,,,480.0,,,
59,13763258,Car,Mercedes-Benz,EQE,,Blue,Not available,Four wheel,"Tow bar,Immobilizer,Cruise control: Adaptive,Electric mirrors,Satellite navigator,Multiactive Steering Wheel,Smartphone integration",98890.0,,5000.0,5.0,5.0,215.0,89.0,,,480.0,,,
60,13763367,Car,Mercedes-Benz,EQE,,Other,Metallic,Four wheel,"Airconditioning: Automatic,Leather upholstery,Airbag,Cruise control: Traditional,Electric mirrors,Multiactive Steering Wheel,Parking Assistant,Parking camera: Simple camera,Tire-pressure monitoring system,Smartphone integration",146360.0,,,,4.0,,0.0,,,,,,
61,13763778,Car,Audi,Q4 e-tron,,Violet,Nonmetallic,Four wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Radio,USB,Bluetooth,Immobilizer,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Auto hold,Keyless start,Electrically operated tailgate,LED-headlights,Sport seats,Parking Assistant,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Smartphone integration,Emergency brake assist,Collision avoidance system,Folding rear seats",65600.0,,3000.0,5.0,5.0,195.0,82.0,,160000.0,495.0,CCS,135.0,135.0
62,13764674,Car,Kia,EV6,,Black,Nonmetallic,Four wheel,"Alloy wheels,Airconditioning: Automatic,Leather upholstery,Cruise control: Adaptive,Electric seats: Without memory,Isofix-ready,Keyless start,Ski hatch,LED-headlights,Lane departure warning system",66900.0,,3000.0,5.0,5.0,,77.0,,150000.0,506.0,CCS,240.0,240.0
63,13765129,Car,Hyundai,Ioniq 6,,Black,Nonmetallic,Four wheel,"Power windows,Tow bar,Airconditioning: Automatic,Internal socket,ABS brakes,Airbag,USB,Bluetooth,Seat heaters,Parking sensors,Satellite navigator,Rain Sensor,Electrically operated tailgate,LED-headlights,Parking Assistant,Parking camera: Simple camera",66914.0,,,5.0,4.0,239.0,77.0,,160000.0,585.0,CCS,350.0,350.0
64,13765459,Car,Nissan,Leaf,,Gray,Nonmetallic,Front wheel,"Airconditioning: Automatic,Airbag,Radio,USB,Cruise control: Traditional,Seat heaters,Rain Sensor,Auto hold,LED-headlights",30400.0,,,5.0,4.0,,40.0,,160000.0,278.0,CHAdeMO,50.0,50.0
65,13765571,Car,Mercedes-Benz,EQB,,Black,Metallic,Four wheel,"Power steering,Central locking: With key,Power windows,Alloy wheels,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Electronic,Radio,Bluetooth,Immobilizer,Alarm system,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Sport base,Isofix-ready,Curve lights,Auto hold,Keyless start,Ski hatch,Electrically operated tailgate,LED-headlights,Parking Assistant,Parking camera: Simple camera,Plug-in charging for hybrid vehicles,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system,Blind spot sensor,Folding rear seats,Battery preheating",60750.0,,4000.0,7.0,5.0,200.0,66.0,,,478.0,,110.0,
66,13765872,Car,Mercedes-Benz,EQA,,Black,Nonmetallic,Front wheel,"Alloy wheels,Radio,Cruise control: Traditional,Satellite navigator,Driving assistant,Rain Sensor,Parking camera: Simple camera,Smartphone integration",58900.0,,5000.0,5.0,5.0,,0.0,,,,,,
67,13765991,Car,Opel,Combo-e,,White,Nonmetallic,Front wheel,"Power windows,Airconditioning: Automatic,Cruise control: Traditional,Parking sensors,Driving assistant,Parking camera: Simple camera",39900.0,,,5.0,5.0,,50.0,,160000.0,280.0,CCS,100.0,100.0
68,13766287,Car,Kia,Niro,,Gray,Not available,Front wheel,"Central locking: Remote control,Airconditioning: Automatic,Leather upholstery,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Satellite navigator,Rain Sensor,Hands-free kit,Isofix-ready,Keyless start,Electrically operated tailgate,Lane departure warning system",47890.0,,5000.0,5.0,5.0,150.0,64.0,,,450.0,,,
69,13766320,Car,Skoda,Enyaq,,White,Metallic,Rear wheel,"Central locking: Keyless,Tow bar,Airconditioning: Automatic,Cruise control: Adaptive,Sunroof,Electrically operated tailgate,LED-headlights,Parking camera: Simple camera,Lane departure warning system",55890.0,,,5.0,5.0,132.0,0.0,,,,,,
70,13766353,Car,Kia,EV6,,Other,Matte color,Four wheel,"Central locking: Remote control,Airconditioning: Automatic,Leather upholstery,Airbag,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Satellite navigator,Driving assistant,Rain Sensor,Hands-free kit,Isofix-ready,Auto hold,Keyless start,Ski hatch,Electrically operated tailgate,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Emergency brake assist,Folding rear seats",64400.0,,2000.0,,4.0,,0.0,,,,,,
